total_net_assets,fund_year3_expense_projection,fund_year5_expense_projection,fund_year10_expense_projection,morningstar_return_rating,load_adj_return_3years,load_adj_return_5years,load_adj_return_10years,sustainability_score,sustainability_rank,esg_score
14639181824.0,888.0,1211.0,1995.0,3.0,0.1138,0.1122,0.1062,24.57,53.0,24.57
6654180352.0,862.0,1169.0,1907.0,3.0,0.1196,0.1173,0.0892,22.69,32.0,22.69
8339197952.0,955.0,1324.0,2229.0,2.0,0.0654,0.1016,0.0725,23.68,32.0,23.68
7248969216.0,848.0,1144.0,1853.0,3.0,0.1048,0.096,0.0752,22.9,44.0,22.9
7005825536.0,777.0,1024.0,1599.0,3.0,0.1688,0.1627,0.1312,20.97,16.0,20.97
16501734400.0,888.0,1211.0,1995.0,3.0,0.089,0.1059,0.0509,21.37,31.0,21.37
8580921344.0,783.0,1034.0,1621.0,3.0,0.1046,0.0867,0.0805,23.33,59.0,23.33
62542774272.0,814.0,1087.0,1732.0,3.0,0.1192,0.1113,0.1112,23.87,60.0,23.87
2607496960.0,582.0,1003.0,2177.0,3.0,0.1392,0.1371,0.101,22.15,20.0,22.15
12755932160.0,603.0,1037.0,2048.0,2.0,0.1437,0.1483,0.1341,23.41,30.0,23.41
120830864.0,779.0,1331.0,2664.0,3.0,0.1158,0.1631,0.0806,22.9,4.0,22.9
141141280.0,637.0,1093.0,2166.0,2.0,0.1835,0.1962,0.1321,20.65,29.0,20.65
14639181824.0,588.0,1011.0,1955.0,3.0,0.1158,0.1113,0.1045,24.57,53.0,24.57
324100800.0,854.0,1191.0,2142.0,4.0,0.0559,0.072,0.0472,34.39,89.0,34.39
324100800.0,702.0,1210.0,2607.0,4.0,0.0622,0.0727,0.0435,34.39,89.0,34.39
689927232.0,615.0,1057.0,2089.0,2.0,0.1356,0.1207,0.0853,22.0,46.0,22.0
672808384.0,637.0,1093.0,2166.0,3.0,0.1393,0.1378,0.1062,23.21,48.0,23.21
405146528.0,718.0,1230.0,2448.0,1.0,0.0448,0.063,0.0096,29.87,95.0,29.87
111818512.0,566.0,981.0,1943.0,3.0,0.1757,0.1548,0.1305,21.27,21.0,21.27
334196512.0,560.0,964.0,1897.0,3.0,0.2296,0.216,0.1558,21.22,52.0,21.22
317291200.0,577.0,996.0,1969.0,3.0,0.1275,0.1279,0.109,25.39,89.0,25.39
282706624.0,706.0,1210.0,2419.0,3.0,0.1074,0.1121,0.0627,26.56,14.0,26.56
14842488832.0,582.0,1001.0,1973.0,3.0,0.2005,0.1977,0.144,21.88,8.0,21.88
6654180352.0,562.0,969.0,2104.0,3.0,0.1262,0.119,0.0888,22.69,32.0,22.69
1135902720.0,630.0,1084.0,2152.0,2.0,0.1596,0.1132,0.1246,25.74,29.0,25.74
8339197952.0,655.0,1124.0,2229.0,1.0,0.069,0.0982,0.069,23.68,32.0,23.68
1157715328.0,539.0,928.0,1821.0,4.0,0.1267,0.1036,0.0918,21.8,17.0,21.8
38871364.0,660.0,1164.0,2361.0,2.0,0.0722,0.0859,0.0472,22.06,47.0,22.06
7005825536.0,477.0,824.0,1599.0,3.0,0.1679,0.1595,0.1282,20.97,16.0,20.97
441581056.0,575.0,992.0,1955.0,3.0,0.2146,0.2058,0.1525,20.91,39.0,20.91
7248969216.0,548.0,944.0,2052.0,2.0,0.1094,0.0968,0.0742,22.9,44.0,22.9
137938624.0,603.0,1037.0,2048.0,1.0,0.1132,0.1415,0.1012,26.05,16.0,26.05
16501734400.0,588.0,1011.0,1995.0,3.0,0.0973,0.1087,0.0509,21.37,31.0,21.37
67054408.0,639.0,1107.0,2208.0,1.0,0.122,0.1374,0.0939,24.95,61.0,24.95
132645728.0,667.0,1162.0,2335.0,1.0,0.1177,0.1442,0.1028,26.19,18.0,26.19
1696420224.0,563.0,970.0,1908.0,3.0,0.1191,0.1137,0.0986,24.49,74.0,24.49
2265605632.0,477.0,824.0,1599.0,2.0,0.1815,0.1705,0.1354,22.5,81.0,22.5
1036542208.0,554.0,954.0,1875.0,2.0,0.1498,0.1341,0.1154,21.62,30.0,21.62
8580921344.0,483.0,834.0,1621.0,3.0,0.1065,0.086,0.0787,23.33,59.0,23.33
752628288.0,603.0,1037.0,2048.0,3.0,0.1232,0.1217,0.1047,24.06,66.0,24.06
62542774272.0,514.0,887.0,1732.0,3.0,0.1201,0.1081,0.1079,23.87,60.0,23.87
302790880.0,931.0,1194.0,11943.0,5.0,0.0937,0.0917,0.0754,23.95,76.0,23.95
302790880.0,609.0,1049.0,2078.0,4.0,0.1071,0.0965,0.0736,23.95,76.0,23.95
302790880.0,300.0,523.0,1164.0,5.0,0.1186,0.1077,0.0846,23.95,76.0,23.95
302790880.0,456.0,789.0,1733.0,4.0,0.1123,0.1017,0.0789,23.95,76.0,23.95
2387371008.0,1029.0,1364.0,2308.0,5.0,0.1488,0.1535,0.0645,24.47,18.0,24.47
2387371008.0,711.0,1223.0,2630.0,4.0,0.1628,0.1585,0.0629,24.47,18.0,24.47
22270428.0,1131.0,1552.0,2724.0,2.0,0.0126,0.043,0.0029,16.63,69.0,16.63
32101439488.0,452.0,783.0,1721.0,5.0,0.2649,0.2734,0.2023,19.52,5.0,19.52
32101439488.0,327.0,570.0,1267.0,5.0,0.2699,0.2784,0.2059,19.52,5.0,19.52
282706624.0,400.0,692.0,1523.0,4.0,0.1186,0.1232,0.0734,26.56,14.0,26.56
1156378752.0,408.0,707.0,1556.0,3.0,0.0613,0.0801,0.06,21.49,66.0,21.49
209047984.0,128.0,224.0,505.0,4.0,0.1097,0.1115,0.0584,19.6,6.0,19.6
22270428.0,513.0,908.0,2014.0,2.0,0.0355,0.058,0.0115,16.63,69.0,16.63
529899520.0,927.0,1194.0,1956.0,3.0,0.1092,0.143,0.1248,21.7,32.0,21.7
529899520.0,605.0,1049.0,2285.0,2.0,0.1227,0.1478,0.123,21.7,32.0,21.7
529899520.0,451.0,789.0,1745.0,2.0,0.1285,0.1537,0.1309,21.7,32.0,21.7
529899520.0,262.0,472.0,1076.0,3.0,0.1358,0.1613,0.1364,21.7,32.0,21.7
529899520.0,238.0,425.0,965.0,3.0,0.1361,0.1683,0.1399,21.7,32.0,21.7
187341632.0,352.0,632.0,1429.0,4.0,0.2657,0.2562,0.1509,27.21,35.0,27.21
187341632.0,1004.0,1335.0,2270.0,4.0,0.2369,0.2372,0.1402,27.21,35.0,27.21
187341632.0,685.0,1194.0,2593.0,4.0,0.2526,0.243,0.1386,27.21,35.0,27.21
187341632.0,430.0,765.0,1710.0,4.0,0.2674,0.2567,0.15,27.21,35.0,27.21
187341632.0,291.0,549.0,1287.0,4.0,0.2635,0.2531,0.1475,27.21,35.0,27.21
1696420224.0,887.0,1116.0,1773.0,3.0,0.1053,0.1088,0.1004,24.49,74.0,24.49
181312448.0,627.0,1079.0,2334.0,2.0,0.1184,0.1087,0.0922,24.18,68.0,24.18
120830864.0,474.0,818.0,1791.0,4.0,0.127,0.1748,0.0914,22.9,4.0,22.9
181312448.0,318.0,554.0,1233.0,3.0,0.1297,0.1198,0.1031,24.18,68.0,24.18
181312448.0,924.0,1200.0,1986.0,3.0,0.1057,0.1045,0.0942,24.18,68.0,24.18
689927232.0,303.0,525.0,1166.0,3.0,0.1472,0.1322,0.0962,22.0,46.0,22.0
672808384.0,328.0,569.0,1259.0,4.0,0.1508,0.1493,0.1161,23.21,48.0,23.21
405146528.0,412.0,713.0,1568.0,1.0,0.0555,0.0738,0.0198,29.87,95.0,29.87
111818512.0,255.0,451.0,1016.0,3.0,0.1875,0.1663,0.1419,21.27,21.0,21.27
334196512.0,249.0,433.0,966.0,3.0,0.2419,0.2281,0.1676,21.22,52.0,21.22
317291200.0,266.0,466.0,1044.0,4.0,0.1388,0.1394,0.1202,25.39,89.0,25.39
1135902720.0,321.0,559.0,1244.0,2.0,0.1716,0.1247,0.136,25.74,29.0,25.74
1157715328.0,227.0,395.0,883.0,4.0,0.1381,0.1148,0.1024,21.8,17.0,21.8
738821248.0,176.0,311.0,707.0,4.0,0.0879,0.1029,0.066,22.23,53.0,22.23
455089568.0,266.0,466.0,1044.0,4.0,0.259,0.2361,0.1504,20.5,25.0,20.5
1696420224.0,252.0,439.0,978.0,3.0,0.1303,0.1248,0.1096,24.49,74.0,24.49
137938624.0,293.0,509.0,1131.0,2.0,0.1243,0.1529,0.1123,26.05,16.0,26.05
144228224.0,723.0,1250.0,2693.0,5.0,0.0629,0.0271,0.0554,31.08,41.0,31.08
144228224.0,576.0,1002.0,2189.0,5.0,0.0669,0.031,0.0587,31.08,41.0,31.08
67054408.0,331.0,583.0,1305.0,1.0,0.1334,0.1489,0.105,24.95,61.0,24.95
132645728.0,359.0,641.0,1444.0,2.0,0.1288,0.1557,0.1138,26.19,18.0,26.19
12755932160.0,293.0,509.0,1131.0,3.0,0.1551,0.1599,0.1455,23.41,30.0,23.41
10501870592.0,804.0,973.0,1463.0,3.0,0.2011,0.191,0.1493,20.08,13.0,20.08
841168704.0,306.0,531.0,1178.0,2.0,0.0634,0.079,0.0256,29.92,96.0,29.92
1183086336.0,214.0,373.0,835.0,2.0,0.1916,0.1804,0.145,22.5,81.0,22.5
38871364.0,352.0,643.0,1472.0,3.0,0.0831,0.0968,0.0577,22.06,47.0,22.06
2265605632.0,164.0,285.0,640.0,2.0,0.1933,0.1822,0.1468,22.5,81.0,22.5
752628288.0,293.0,509.0,1131.0,4.0,0.1345,0.1331,0.1158,24.06,66.0,24.06
1036542208.0,243.0,422.0,942.0,2.0,0.1614,0.1454,0.1267,21.62,30.0,21.62
870011456.0,924.0,1184.0,1929.0,3.0,0.1056,0.1117,0.1011,24.11,92.0,24.11
870011456.0,601.0,1040.0,2258.0,3.0,0.1199,0.117,0.0995,24.11,92.0,24.11
870011456.0,337.0,596.0,1337.0,3.0,0.1295,0.1268,0.1097,24.11,92.0,24.11
870011456.0,230.0,412.0,932.0,4.0,0.1354,0.1317,0.1129,24.11,92.0,24.11
870011456.0,258.0,461.0,1046.0,3.0,0.1321,0.1295,0.1121,24.11,92.0,24.11
870011456.0,448.0,779.0,1717.0,3.0,0.1255,0.1227,0.106,24.11,92.0,24.11
1194721408.0,911.0,1156.0,1860.0,5.0,0.1062,0.1146,0.1023,24.43,71.0,24.43
1194721408.0,588.0,1011.0,2190.0,4.0,0.12,0.1194,0.1007,24.43,71.0,24.43
1194721408.0,328.0,569.0,1259.0,5.0,0.129,0.1286,0.1105,24.43,71.0,24.43
1194721408.0,251.0,438.0,977.0,5.0,0.132,0.1314,0.113,24.43,71.0,24.43
315730560.0,1033.0,1366.0,2304.0,3.0,0.1008,0.1359,0.0942,24.63,51.0,24.63
315730560.0,715.0,1225.0,2626.0,3.0,0.1153,0.1414,0.0927,24.63,51.0,24.63
315730560.0,378.0,659.0,1461.0,3.0,0.127,0.1538,0.1051,24.63,51.0,24.63
315730560.0,456.0,792.0,1741.0,3.0,0.1244,0.1511,0.1024,24.63,51.0,24.63
380471936.0,756.0,988.0,1654.0,3.0,0.0409,0.046,0.0497,24.44,48.0,24.44
380471936.0,553.0,959.0,2096.0,2.0,0.0501,0.0484,0.047,24.44,48.0,24.44
380471936.0,209.0,377.0,866.0,3.0,0.0622,0.0605,0.0571,24.44,48.0,24.44
380471936.0,294.0,524.0,1185.0,3.0,0.0594,0.0577,0.0567,24.44,48.0,24.44
3399097600.0,914.0,1164.0,1879.0,3.0,0.2046,0.2155,0.1518,22.01,72.0,22.01
3399097600.0,591.0,1019.0,2209.0,3.0,0.2191,0.2207,0.1499,22.01,72.0,22.01
3399097600.0,221.0,389.0,877.0,4.0,0.2342,0.2356,0.1631,22.01,72.0,22.01
3399097600.0,268.0,471.0,1055.0,4.0,0.2322,0.2337,0.1617,22.01,72.0,22.01
3399097600.0,248.0,439.0,991.0,3.0,0.2334,0.235,0.1635,22.01,72.0,22.01
1157312256.0,958.0,1237.0,2031.0,4.0,0.2197,0.2268,0.154,21.45,58.0,21.45
1157312256.0,637.0,1093.0,2358.0,3.0,0.2361,0.2329,0.1526,21.45,58.0,21.45
1157312256.0,293.0,516.0,1157.0,4.0,0.2494,0.2468,0.1662,21.45,58.0,21.45
1157312256.0,483.0,834.0,1824.0,4.0,0.2411,0.2384,0.158,21.45,58.0,21.45
641694080.0,874.0,1108.0,1778.0,5.0,0.0467,0.058,0.0601,23.51,54.0,23.51
641694080.0,550.0,961.0,2110.0,4.0,0.0592,0.0628,0.0586,23.51,54.0,23.51
641694080.0,293.0,526.0,1193.0,5.0,0.0683,0.0717,0.068,23.51,54.0,23.51
641694080.0,183.0,335.0,777.0,5.0,0.0724,0.0735,0.0679,23.51,54.0,23.51
641694080.0,214.0,390.0,898.0,5.0,0.0711,0.0746,0.0705,23.51,54.0,23.51
363609056.0,924.0,1187.0,1937.0,3.0,0.1144,0.0117,-0.0454,33.66,37.0,33.66
363609056.0,602.0,1042.0,2266.0,2.0,0.1282,0.0161,-0.0469,33.66,37.0,33.66
363609056.0,339.0,600.0,1348.0,3.0,0.1383,0.0252,-0.0384,33.66,37.0,33.66
363609056.0,270.0,474.0,1065.0,3.0,0.1401,0.0268,-0.0368,33.66,37.0,33.66
441581056.0,264.0,462.0,1033.0,3.0,0.2268,0.2179,0.164,20.91,39.0,20.91
441581056.0,421.0,730.0,1609.0,3.0,0.2206,0.2117,0.1582,20.91,39.0,20.91
212402816.0,100.0,174.0,393.0,3.0,0.1112,0.1026,0.0783,23.34,59.0,23.34
3867981056.0,58.0,101.0,230.0,3.0,0.2208,0.2055,0.1615,21.36,56.0,21.36
2219787520.0,909.0,1155.0,1858.0,3.0,0.2184,0.2165,0.1519,20.56,26.0,20.56
2219787520.0,586.0,1009.0,2189.0,3.0,0.2332,0.2217,0.1501,20.56,26.0,20.56
77110568.0,431.0,768.0,1720.0,2.0,0.0939,0.1075,0.0291,26.57,60.0,26.57
77110568.0,534.0,950.0,2113.0,2.0,0.0912,0.104,0.0262,26.57,60.0,26.57
33761032.0,1204.0,1653.0,2895.0,2.0,0.1317,0.172,0.1039,26.4,21.0,26.4
33761032.0,892.0,1518.0,3204.0,2.0,0.1456,0.1771,0.1021,26.4,21.0,26.4
324100800.0,395.0,692.0,1536.0,5.0,0.0729,0.0835,0.0547,34.39,89.0,34.39
127373704.0,1029.0,1419.0,2510.0,5.0,0.1699,0.1962,0.0581,25.15,31.0,25.15
127373704.0,745.0,1297.0,2802.0,5.0,0.1817,0.1999,0.0559,25.15,31.0,25.15
110755776.0,385.0,680.0,1518.0,4.0,0.1206,0.1422,0.0325,24.55,21.0,24.55
127373704.0,454.0,813.0,1823.0,5.0,0.1939,0.2119,0.0665,25.15,31.0,25.15
6909621248.0,1017.0,1353.0,2298.0,4.0,0.1157,0.1224,0.0416,24.48,19.0,24.48
6909621248.0,699.0,1212.0,2620.0,3.0,0.1299,0.1276,0.0401,24.48,19.0,24.48
6909621248.0,336.0,597.0,1345.0,4.0,0.1427,0.1406,0.0519,24.48,19.0,24.48
2327084288.0,290.0,504.0,1120.0,4.0,0.1482,0.1554,0.0436,26.99,74.0,26.99
6909621248.0,367.0,651.0,1459.0,4.0,0.142,0.14,0.0519,24.48,19.0,24.48
141354000.0,984.0,1306.0,2214.0,4.0,0.129,0.151,0.1133,28.88,74.0,28.88
6909621248.0,445.0,783.0,1740.0,4.0,0.1429,0.1392,0.0502,24.48,19.0,24.48
10501870592.0,477.0,824.0,1599.0,2.0,0.2155,0.196,0.1473,20.08,13.0,20.08
10501870592.0,777.0,1024.0,1599.0,3.0,0.2144,0.1978,0.1491,20.08,13.0,20.08
3021307904.0,709.0,1215.0,2605.0,3.0,0.0863,0.1137,0.0454,24.7,23.0,24.7
2327084288.0,274.0,481.0,1078.0,4.0,0.1495,0.1561,0.0439,26.99,74.0,26.99
3021307904.0,344.0,605.0,1352.0,4.0,0.1002,0.1279,0.0591,24.7,23.0,24.7
3021307904.0,358.0,624.0,1383.0,4.0,0.0992,0.1269,0.0574,24.7,23.0,24.7
3021307904.0,336.0,600.0,1354.0,4.0,0.0985,0.1247,0.055,24.7,23.0,24.7
30228000.0,545.0,939.0,2041.0,3.0,0.1067,0.0979,0.0499,24.35,16.0,24.35
30228000.0,468.0,808.0,1768.0,3.0,0.1094,0.1006,0.0523,24.35,16.0,24.35
35168056.0,579.0,1003.0,2183.0,4.0,-0.1771,-0.0836,-0.0618,33.91,96.0,33.91
35168056.0,880.0,1506.0,3189.0,4.0,-0.1852,-0.0926,-0.0711,33.91,96.0,33.91
121626952.0,474.0,818.0,1791.0,3.0,0.1656,0.1844,0.1134,24.47,92.0,24.47
1157312256.0,371.0,650.0,1446.0,4.0,0.2463,0.2436,0.1633,21.45,58.0,21.45
114446640.0,1026.0,1457.0,2653.0,4.0,0.1177,0.1091,0.0664,26.81,66.0,26.81
114446640.0,527.0,926.0,2042.0,3.0,0.1377,0.122,0.0734,26.81,66.0,26.81
4913188352.0,872.0,1091.0,1718.0,4.0,0.2291,0.2331,0.1664,23.04,88.0,23.04
4913188352.0,560.0,964.0,2095.0,4.0,0.2443,0.2383,0.1646,23.04,88.0,23.04
111850816.0,988.0,1381.0,2476.0,2.0,0.1053,0.0477,0.0022,26.21,98.0,26.21
1069441408.0,962.0,1340.0,2267.0,2.0,0.087,0.0806,0.0943,23.7,55.0,23.7
1069441408.0,257.0,455.0,1027.0,3.0,0.1093,0.0967,0.1064,23.7,55.0,23.7
1069441408.0,236.0,410.0,917.0,3.0,0.1101,0.0974,0.1068,23.7,55.0,23.7
1069441408.0,910.0,1213.0,2070.0,2.0,0.0849,0.0803,0.0962,23.7,55.0,23.7
1069441408.0,662.0,1140.0,2267.0,2.0,0.0954,0.0833,0.0937,23.7,55.0,23.7
1069441408.0,509.0,882.0,1929.0,2.0,0.1028,0.0906,0.1006,23.7,55.0,23.7
1069441408.0,878.0,1118.0,1806.0,2.0,0.0855,0.0813,0.0973,23.7,55.0,23.7
1069441408.0,300.0,520.0,1155.0,2.0,0.1078,0.0955,0.1058,23.7,55.0,23.7
1069441408.0,378.0,654.0,1443.0,2.0,0.1051,0.0927,0.103,23.7,55.0,23.7
1069441408.0,456.0,787.0,1724.0,2.0,0.1024,0.0902,0.1004,23.7,55.0,23.7
1185740160.0,471.0,813.0,1779.0,1.0,0.0768,0.063,0.0688,23.07,74.0,23.07
1185740160.0,841.0,1091.0,1806.0,2.0,0.0626,0.0563,0.0666,23.07,74.0,23.07
1185740160.0,587.0,1012.0,2002.0,2.0,0.0734,0.0594,0.0642,23.07,74.0,23.07
1185740160.0,888.0,1139.0,1856.0,2.0,0.0612,0.0553,0.0662,23.07,74.0,23.07
1185740160.0,241.0,420.0,940.0,2.0,0.0807,0.0686,0.0745,23.07,74.0,23.07
1185740160.0,279.0,488.0,1091.0,3.0,0.084,0.07,0.0749,23.07,74.0,23.07
1185740160.0,393.0,681.0,1500.0,2.0,0.0795,0.0657,0.0713,23.07,74.0,23.07
111850816.0,487.0,844.0,1851.0,3.0,0.1257,0.0602,0.0089,26.21,98.0,26.21
4913188352.0,237.0,411.0,918.0,4.0,0.257,0.2512,0.1767,23.04,88.0,23.04
1642880128.0,214.0,373.0,835.0,3.0,0.1142,0.1128,0.1027,24.42,73.0,24.42
207523872.0,268.0,466.0,1037.0,3.0,0.1275,0.1148,0.109,22.76,29.0,22.76
207523872.0,425.0,734.0,1613.0,2.0,0.1217,0.1091,0.1033,22.76,29.0,22.76
12755932160.0,262.0,455.0,1014.0,2.0,0.1562,0.161,0.1462,23.41,30.0,23.41
910852992.0,969.0,1257.0,2074.0,3.0,0.1116,0.1261,0.0935,24.14,89.0,24.14
910852992.0,649.0,1114.0,2208.0,3.0,0.1253,0.1309,0.0917,24.14,89.0,24.14
910852992.0,340.0,590.0,1306.0,4.0,0.1367,0.1424,0.1027,24.14,89.0,24.14
405146528.0,384.0,665.0,1466.0,1.0,0.0557,0.0741,0.0201,29.87,95.0,29.87
1135902720.0,476.0,825.0,1809.0,2.0,0.1657,0.1191,0.1304,25.74,29.0,25.74
1157715328.0,384.0,665.0,1466.0,3.0,0.1327,0.1094,0.0974,21.8,17.0,21.8
738821248.0,333.0,583.0,1299.0,3.0,0.0828,0.0976,0.0609,22.23,53.0,22.23
1696420224.0,230.0,401.0,894.0,3.0,0.131,0.1256,0.1094,24.49,74.0,24.49
132645728.0,514.0,905.0,1999.0,2.0,0.1235,0.1501,0.1084,26.19,18.0,26.19
12755932160.0,449.0,776.0,1702.0,2.0,0.1495,0.1541,0.1399,23.41,30.0,23.41
1696420224.0,409.0,708.0,1556.0,3.0,0.1246,0.1192,0.1041,24.49,74.0,24.49
40134392.0,510.0,952.0,2182.0,1.0,0.1333,0.0999,0.0765,22.61,71.0,22.61
40134392.0,1056.0,1473.0,2631.0,1.0,0.1113,0.087,0.0701,22.61,71.0,22.61
51394016.0,516.0,971.0,2235.0,2.0,0.1517,0.1509,0.1126,21.43,25.0,21.43
40134392.0,667.0,1267.0,2891.0,1.0,0.1294,0.0944,0.0697,22.61,71.0,22.61
40134392.0,457.0,845.0,1933.0,1.0,0.1347,0.1019,0.0788,22.61,71.0,22.61
1157715328.0,214.0,373.0,835.0,4.0,0.1386,0.1154,0.1016,21.8,17.0,21.8
738821248.0,166.0,295.0,670.0,3.0,0.0882,0.1032,0.0662,22.23,53.0,22.23
261253088.0,1012.0,1347.0,2293.0,4.0,0.0665,0.1066,0.0872,25.84,98.0,25.84
261253088.0,717.0,1229.0,2447.0,3.0,0.079,0.1108,0.0853,25.84,98.0,25.84
261253088.0,383.0,664.0,1465.0,3.0,0.0904,0.1221,0.0948,25.84,98.0,25.84
261253088.0,411.0,712.0,1567.0,4.0,0.0896,0.1218,0.0962,25.84,98.0,25.84
6090655232.0,958.0,1237.0,2031.0,4.0,0.0784,0.1129,0.1085,31.08,97.0,31.08
6090655232.0,637.0,1093.0,2358.0,3.0,0.092,0.118,0.1069,31.08,97.0,31.08
6090655232.0,483.0,834.0,1824.0,3.0,0.0971,0.1235,0.1124,31.08,97.0,31.08
6090655232.0,381.0,660.0,1455.0,4.0,0.1008,0.1273,0.117,31.08,97.0,31.08
6090655232.0,303.0,525.0,1166.0,4.0,0.1035,0.1301,0.1193,31.08,97.0,31.08
6090655232.0,271.0,471.0,1049.0,4.0,0.1045,0.131,0.1183,31.08,97.0,31.08
431299936.0,269.0,533.0,1285.0,4.0,0.0838,0.1083,0.0626,22.24,53.0,22.24
41330392.0,1074.0,1466.0,2562.0,3.0,0.0998,0.132,0.0989,24.26,44.0,24.26
41330392.0,757.0,1327.0,2696.0,3.0,0.1135,0.1372,0.0972,24.26,44.0,24.26
41330392.0,452.0,815.0,1838.0,3.0,0.1246,0.1484,0.1082,24.26,44.0,24.26
180465376.0,889.0,1144.0,1873.0,3.0,0.0109,0.0066,0.0173,22.59,14.0,22.59
5206581248.0,1001.0,1312.0,2190.0,5.0,0.2407,0.2527,0.1787,23.02,24.0,23.02
180465376.0,565.0,998.0,2204.0,2.0,0.0229,0.0107,0.0156,22.59,14.0,22.59
5206581248.0,682.0,1169.0,2513.0,5.0,0.2559,0.2581,0.1767,23.02,24.0,23.02
132645728.0,987.0,1304.0,2201.0,2.0,0.104,0.1393,0.1045,26.19,18.0,26.19
601856896.0,1083.0,1447.0,2470.0,4.0,0.0802,0.0972,0.0817,23.77,72.0,23.77
601856896.0,772.0,1322.0,2820.0,4.0,0.0934,0.102,0.0799,23.77,72.0,23.77
601856896.0,470.0,814.0,1785.0,5.0,0.1045,0.113,0.0908,23.77,72.0,23.77
80050336.0,1132.0,1533.0,2649.0,3.0,0.053,0.0788,0.0476,22.31,27.0,22.31
80050336.0,533.0,918.0,1998.0,3.0,0.0762,0.0937,0.056,22.31,27.0,22.31
80050336.0,841.0,1434.0,3037.0,2.0,0.066,0.0832,0.0458,22.31,27.0,22.31
282706624.0,1039.0,1376.0,2325.0,3.0,0.0933,0.1067,0.0639,26.56,14.0,26.56
5206581248.0,437.0,755.0,1657.0,5.0,0.266,0.2682,0.1863,23.02,24.0,23.02
1135902720.0,951.0,1228.0,2017.0,2.0,0.146,0.1087,0.1265,25.74,29.0,25.74
180465376.0,254.0,469.0,1086.0,3.0,0.0336,0.0192,0.0202,22.59,14.0,22.59
38871364.0,430.0,776.0,1752.0,3.0,0.08,0.0942,0.055,22.06,47.0,22.06
5206581248.0,375.0,649.0,1432.0,5.0,0.2686,0.2708,0.1887,23.02,24.0,23.02
137938624.0,925.0,1182.0,1914.0,2.0,0.0997,0.1365,0.103,26.05,16.0,26.05
180465376.0,317.0,577.0,1319.0,3.0,0.0313,0.0187,0.0234,22.59,14.0,22.59
2265605632.0,804.0,973.0,1463.0,2.0,0.1673,0.1654,0.1373,22.5,81.0,22.5
290387328.0,985.0,1335.0,2317.0,5.0,0.2219,0.1781,0.0873,20.35,36.0,20.35
290387328.0,668.0,1169.0,2548.0,5.0,0.2377,0.1848,0.0872,20.35,36.0,20.35
290387328.0,409.0,732.0,1649.0,5.0,0.2481,0.1949,0.0967,20.35,36.0,20.35
24781852.0,878.0,1497.0,3165.0,2.0,0.0148,0.0587,-0.0367,30.44,83.0,30.44
120830864.0,1109.0,1494.0,2569.0,4.0,0.1016,0.1575,0.0818,22.9,4.0,22.9
37160216.0,1262.0,1800.0,3261.0,5.0,0.1346,0.1234,0.0737,26.8,80.0,26.8
37160216.0,673.0,1188.0,2599.0,5.0,0.168,0.1444,0.0849,26.8,80.0,26.8
265103680.0,490.0,845.0,1845.0,2.0,-0.0025,0.0685,0.0517,24.13,41.0,24.13
265103680.0,409.0,708.0,1556.0,2.0,0.0002,0.0712,0.0543,24.13,41.0,24.13
1157715328.0,863.0,1075.0,1685.0,4.0,0.1132,0.0988,0.0935,21.8,17.0,21.8
1095670400.0,834.0,1024.0,1575.0,3.0,0.1443,0.1443,0.1334,22.0,45.0,22.0
67054408.0,960.0,1250.0,2074.0,1.0,0.1085,0.1326,0.0957,24.95,61.0,24.95
1095670400.0,353.0,612.0,1352.0,2.0,0.1641,0.1551,0.1373,22.0,45.0,22.0
1095670400.0,165.0,291.0,660.0,4.0,0.1713,0.1622,0.1447,22.0,45.0,22.0
1095670400.0,138.0,241.0,542.0,3.0,0.1721,0.163,0.143,22.0,45.0,22.0
1095670400.0,508.0,876.0,1911.0,3.0,0.1583,0.1493,0.1317,22.0,45.0,22.0
1095670400.0,245.0,429.0,962.0,3.0,0.1683,0.1593,0.1417,22.0,45.0,22.0
1036542208.0,878.0,1101.0,1740.0,2.0,0.1359,0.1291,0.1172,21.62,30.0,21.62
441124288.0,914.0,1171.0,1904.0,4.0,0.1032,0.0744,0.095,27.38,16.0,27.38
441124288.0,591.0,1026.0,2234.0,4.0,0.1165,0.0789,0.0932,27.38,16.0,27.38
441124288.0,330.0,584.0,1313.0,5.0,0.1267,0.089,0.1034,27.38,16.0,27.38
441124288.0,256.0,454.0,1026.0,5.0,0.1288,0.0909,0.1051,27.38,16.0,27.38
330740160.0,317.0,549.0,1215.0,3.0,0.2068,0.2082,0.1493,18.93,2.0,18.93
512228288.0,340.0,590.0,1306.0,4.0,0.1083,0.0874,0.0648,23.97,51.0,23.97
78383568.0,334.0,579.0,1283.0,2.0,0.203,0.1971,0.1387,23.06,88.0,23.06
553372928.0,350.0,606.0,1340.0,5.0,0.1678,0.1553,0.109,23.0,41.0,23.0
771184576.0,243.0,422.0,942.0,3.0,0.1624,0.1362,0.0655,23.53,81.0,23.53
1183086336.0,851.0,1055.0,1641.0,2.0,0.1655,0.1636,0.1354,22.5,81.0,22.5
1183086336.0,526.0,907.0,1777.0,2.0,0.18,0.1688,0.1337,22.5,81.0,22.5
56981632.0,334.0,579.0,1283.0,1.0,0.0812,0.033,0.0359,31.42,99.0,31.42
6876480512.0,233.0,406.0,906.0,4.0,0.1283,0.1253,0.0939,23.32,58.0,23.32
